,filename,width,height,class,xmin,ymin,xmax,ymax
3680,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1066,1208,685,881
3681,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1311,1464,728,938
3682,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1248,1402,14,299
3683,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1501,1615,125,264
3684,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1652,1774,17,196
3685,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1885,1999,31,154
3686,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2024,2135,63,230
3687,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2289,2405,557,680
3688,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2164,2263,552,719
3689,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1828,1933,606,771
3690,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1646,1763,620,779
3691,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1493,1601,751,964
3692,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2289,2462,813,1029
3693,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2249,2397,1177,1425
3694,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2081,2221,1243,1524
3695,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1817,1931,1311,1507
3696,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1612,1703,1254,1513
3697,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1424,1569,1402,1518
3698,T0002_XM_20120804160222_01jpg,3648,2736,Maize,1282,1396,1382,1530
3699,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2773,2924,74,236
3700,T0002_XM_20120804160222_01jpg,3648,2736,Maize,3322,3427,313,498
3701,T0002_XM_20120804160222_01jpg,3648,2736,Maize,3507,3643,381,583
3702,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2916,3052,370,586
3703,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2745,2847,438,634
3704,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2597,2711,495,702
3705,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2608,2753,779,1009
3706,T0002_XM_20120804160222_01jpg,3648,2736,Maize,3194,3396,1092,1268
3707,T0002_XM_20120804160222_01jpg,3648,2736,Maize,3208,3359,719,896
3708,T0002_XM_20120804160222_01jpg,3648,2736,Maize,3163,3331,1314,1516
3709,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2628,2739,1234,1450
3710,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2387,2495,1331,1521
3711,T0002_XM_20120804160222_01jpg,3648,2736,Maize,2768,2967,1172,1393
3712,T0002_XM_20120805090222_01jpg,3648,2736,Maize,47,138,218,387
3713,T0002_XM_20120805090222_01jpg,3648,2736,Maize,329,447,11,140
3714,T0002_XM_20120805090222_01jpg,3648,2736,Maize,232,371,349,510
3715,T0002_XM_20120805090222_01jpg,3648,2736,Maize,409,535,338,518
3716,T0002_XM_20120805090222_01jpg,3648,2736,Maize,769,860,113,277
3717,T0002_XM_20120805090222_01jpg,3648,2736,Maize,874,1000,21,175
3718,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1051,1137,193,430
3719,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1228,1314,5,113
3720,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1379,1451,124,266
3721,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1518,1618,91,266
3722,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1666,1741,274,440
3723,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1604,1738,575,792
3724,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1497,1577,730,967
3725,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1357,1448,666,865
3726,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1105,1215,618,833
3727,T0002_XM_20120805090222_01jpg,3648,2736,Maize,938,1032,661,790
3728,T0002_XM_20120805090222_01jpg,3648,2736,Maize,721,815,709,824
3729,T0002_XM_20120805090222_01jpg,3648,2736,Maize,482,621,650,792
3730,T0002_XM_20120805090222_01jpg,3648,2736,Maize,283,396,634,755
3731,T0002_XM_20120805090222_01jpg,3648,2736,Maize,143,237,661,803
3732,T0002_XM_20120805090222_01jpg,3648,2736,Maize,508,656,1176,1316
3733,T0002_XM_20120805090222_01jpg,3648,2736,Maize,455,573,1012,1182
3734,T0002_XM_20120805090222_01jpg,3648,2736,Maize,331,409,1055,1171
3735,T0002_XM_20120805090222_01jpg,3648,2736,Maize,173,412,1176,1235
3736,T0002_XM_20120805090222_01jpg,3648,2736,Maize,670,804,881,1004
3737,T0002_XM_20120805090222_01jpg,3648,2736,Maize,850,962,1012,1166
3738,T0002_XM_20120805090222_01jpg,3648,2736,Maize,973,1094,937,1106
3739,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1142,1220,983,1160
3740,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1250,1400,1321,1525
3741,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1422,1516,1364,1525
3742,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1580,1712,1284,1512
3743,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1830,1908,1273,1563
3744,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1937,2042,1311,1601
3745,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1835,2010,572,771
3746,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1644,1776,32,185
3747,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2055,2147,46,228
3748,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2126,2233,1298,1532
3749,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2244,2341,1167,1416
3750,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2402,2475,1398,1492
3751,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2606,2738,1274,1467
3752,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3028,3133,1344,1505
3753,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3168,3240,1226,1430
3754,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3237,3364,1075,1247
3755,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3246,3377,753,968
3756,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2891,3082,388,619
3757,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2730,2827,409,689
3758,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2547,2674,428,678
3759,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2351,2502,458,629
3760,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2295,2494,775,1022
3761,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2622,2735,893,1110
3762,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3326,3412,313,498
3763,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3192,3305,82,256
3764,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2848,2974,90,240
3765,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3380,3501,2074,2267
3766,T0002_XM_20120805090222_01jpg,3648,2736,Maize,3025,3181,1803,2044
3767,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2332,2461,1902,2055
3768,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2574,2730,2299,2541
3769,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2375,2504,2216,2364
3770,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1879,2026,1950,2122
3771,T0002_XM_20120805090222_01jpg,3648,2736,Maize,2128,2238,2377,2506
3772,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1736,1897,2428,2603
3773,T0002_XM_20120805090222_01jpg,3648,2736,Maize,1054,1172,1880,2146
3774,T0002_XM_20120805090222_01jpg,3648,2736,Maize,487,613,1837,2033
3775,T0002_XM_20120805090222_01jpg,3648,2736,Maize,235,377,2511,2736
3776,T0002_XM_20120805090222_01jpg,3648,2736,Maize,0,154,2538,2721
3777,T0002_XM_20120805100222_01jpg,3648,2736,Maize,192,361,24,209
3778,T0002_XM_20120805100222_01jpg,3648,2736,Maize,0,82,333,529
3779,T0002_XM_20120805100222_01jpg,3648,2736,Maize,171,345,285,532
3780,T0002_XM_20120805100222_01jpg,3648,2736,Maize,410,514,328,537
3781,T0002_XM_20120805100222_01jpg,3648,2736,Maize,286,399,604,806
3782,T0002_XM_20120805100222_01jpg,3648,2736,Maize,31,157,671,830
3783,T0002_XM_20120805100222_01jpg,3648,2736,Maize,281,402,1034,1270
3784,T0002_XM_20120805100222_01jpg,3648,2736,Maize,442,568,1055,1268
3785,T0002_XM_20120805100222_01jpg,3648,2736,Maize,635,769,115,277
3786,T0002_XM_20120805100222_01jpg,3648,2736,Maize,880,963,59,169
3787,T0002_XM_20120805100222_01jpg,3648,2736,Maize,796,901,193,341
3788,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1140,1269,35,172
3789,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1006,1140,336,473
3790,T0002_XM_20120805100222_01jpg,3648,2736,Maize,482,611,636,846
3791,T0002_XM_20120805100222_01jpg,3648,2736,Maize,667,764,733,867
3792,T0002_XM_20120805100222_01jpg,3648,2736,Maize,662,845,937,1037
3793,T0002_XM_20120805100222_01jpg,3648,2736,Maize,869,992,722,841
3794,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1035,1191,687,873
3795,T0002_XM_20120805100222_01jpg,3648,2736,Maize,952,1054,948,1085
3796,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1094,1245,991,1133
3797,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1449,1597,164,336
3798,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2061,2171,78,252
3799,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2056,2212,618,790
3800,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1763,1903,685,835
3801,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1581,1704,679,811
3802,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1570,1672,1284,1472
3803,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1398,1508,1359,1525
3804,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1258,1344,1370,1517
3805,T0002_XM_20120805100222_01jpg,3648,2736,Maize,968,1186,1934,2191
3806,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1790,2190,1278,1563
3807,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1860,1954,2023,2119
3808,T0002_XM_20120805100222_01jpg,3648,2736,Maize,1801,1930,2358,2600
3809,T0002_XM_20120805100222_01jpg,3648,2736,Maize,410,651,1875,2066
3810,T0002_XM_20120805100222_01jpg,3648,2736,Maize,173,372,2538,2708
3811,T0002_XM_20120805100222_01jpg,3648,2736,Maize,0,120,2536,2710
3812,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2394,2504,2205,2409
3813,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2582,2765,2267,2458
3814,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3356,3525,2141,2302
3815,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2934,3197,1902,2136
3816,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3066,3283,1158,1279
3817,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2926,3203,1376,1612
3818,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2488,2821,1322,1478
3819,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2316,2443,1421,1542
3820,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2343,2461,1894,2012
3821,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2187,2308,548,741
3822,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2230,2408,811,1002
3823,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2582,2762,935,1042
3824,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3063,3235,755,986
3825,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3514,3616,107,277
3826,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3246,3342,344,529
3827,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3331,3428,548,720
3828,T0002_XM_20120805100222_01jpg,3648,2736,Maize,3186,3288,553,682
3829,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2853,3025,483,687
3830,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2671,2808,467,620
3831,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2531,2636,510,768
3832,T0002_XM_20120805100222_01jpg,3648,2736,Maize,2768,2939,54,226
3833,T0002_XM_20120805110221_01jpg,3648,2736,Maize,87,162,244,395
3834,T0002_XM_20120805110221_01jpg,3648,2736,Maize,229,347,145,271
3835,T0002_XM_20120805110221_01jpg,3648,2736,Maize,256,382,312,556
3836,T0002_XM_20120805110221_01jpg,3648,2736,Maize,455,538,325,502
3837,T0002_XM_20120805110221_01jpg,3648,2736,Maize,272,482,583,808
3838,T0002_XM_20120805110221_01jpg,3648,2736,Maize,157,235,634,822
3839,T0002_XM_20120805110221_01jpg,3648,2736,Maize,200,315,1144,1289
3840,T0002_XM_20120805110221_01jpg,3648,2736,Maize,302,444,1050,1171
3841,T0002_XM_20120805110221_01jpg,3648,2736,Maize,463,592,1004,1190
3842,T0002_XM_20120805110221_01jpg,3648,2736,Maize,511,656,618,803
3843,T0002_XM_20120805110221_01jpg,3648,2736,Maize,648,895,658,814
3844,T0002_XM_20120805110221_01jpg,3648,2736,Maize,648,884,843,967
3845,T0002_XM_20120805110221_01jpg,3648,2736,Maize,874,1003,983,1155
3846,T0002_XM_20120805110221_01jpg,3648,2736,Maize,962,1110,961,1077
3847,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1148,1271,972,1123
3848,T0002_XM_20120805110221_01jpg,3648,2736,Maize,949,1043,639,760
3849,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1102,1255,661,846
3850,T0002_XM_20120805110221_01jpg,3648,2736,Maize,729,884,142,271
3851,T0002_XM_20120805110221_01jpg,3648,2736,Maize,909,984,21,247
3852,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1062,1174,250,454
3853,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1207,1338,16,140
3854,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1357,1518,118,317
3855,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1534,1655,140,328
3856,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1679,1851,27,185
3857,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2039,2173,43,228
3858,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1854,1985,593,806
3859,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1615,1752,618,773
3860,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1352,1591,728,1045
3861,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2042,2211,1316,1442
3862,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1776,1985,1251,1509
3863,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1577,1695,1251,1515
3864,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1430,1491,1281,1515
3865,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1250,1384,1359,1552
3866,T0002_XM_20120805110221_01jpg,3648,2736,Maize,401,627,1859,2074
3867,T0002_XM_20120805110221_01jpg,3648,2736,Maize,202,380,2506,2702
3868,T0002_XM_20120805110221_01jpg,3648,2736,Maize,14,165,2538,2734
3869,T0002_XM_20120805110221_01jpg,3648,2736,Maize,973,1260,1888,2103
3870,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1862,1969,1948,2146
3871,T0002_XM_20120805110221_01jpg,3648,2736,Maize,1738,1883,2401,2603
3872,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2354,2491,2246,2372
3873,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2365,2502,1883,2087
3874,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2550,2698,2262,2487
3875,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2977,3160,1856,2025
3876,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3063,3173,2364,2490
3877,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3278,3490,2119,2291
3878,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3205,3353,1059,1244
3879,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3240,3353,744,916
3880,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3122,3224,712,881
3881,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3493,3632,385,616
3882,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3323,3428,462,656
3883,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3186,3310,497,653
3884,T0002_XM_20120805110221_01jpg,3648,2736,Maize,3310,3425,352,465
3885,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2883,3020,417,589
3886,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2580,2733,436,621
3887,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2367,2494,465,605
3888,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2236,2332,513,632
3889,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2612,2754,852,1067
3890,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2367,2502,838,973
3891,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2204,2394,820,1026
3892,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2249,2381,1096,1298
3893,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2410,2504,1319,1494
3894,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2526,2730,1257,1494
3895,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2749,2843,1201,1373
3896,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2964,3251,1335,1504
3897,T0002_XM_20120805110221_01jpg,3648,2736,Maize,2115,2182,2383,2474
3898,T0002_XM_20120805120223_01jpg,3648,2736,Maize,105,204,148,374
3899,T0002_XM_20120805120223_01jpg,3648,2736,Maize,248,398,366,481
3900,T0002_XM_20120805120223_01jpg,3648,2736,Maize,314,380,137,275
3901,T0002_XM_20120805120223_01jpg,3648,2736,Maize,390,527,20,173
3902,T0002_XM_20120805120223_01jpg,3648,2736,Maize,795,924,117,267
3903,T0002_XM_20120805120223_01jpg,3648,2736,Maize,472,650,331,478
3904,T0002_XM_20120805120223_01jpg,3648,2736,Maize,176,276,636,789
3905,T0002_XM_20120805120223_01jpg,3648,2736,Maize,319,410,583,730
3906,T0002_XM_20120805120223_01jpg,3648,2736,Maize,527,680,583,748
3907,T0002_XM_20120805120223_01jpg,3648,2736,Maize,700,879,705,827
3908,T0002_XM_20120805120223_01jpg,3648,2736,Maize,695,848,870,936
3909,T0002_XM_20120805120223_01jpg,3648,2736,Maize,512,652,1035,1221
3910,T0002_XM_20120805120223_01jpg,3648,2736,Maize,349,451,1043,1163
3911,T0002_XM_20120805120223_01jpg,3648,2736,Maize,212,296,1119,1280
3912,T0002_XM_20120805120223_01jpg,3648,2736,Maize,919,1029,5,219
3913,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1062,1194,219,366
3914,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1184,1347,25,137
3915,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1520,1649,117,300
3916,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1372,1476,142,229
3917,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1222,1326,158,270
3918,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1624,1815,13,183
3919,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1932,2034,36,92
3920,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1843,1960,148,305
3921,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1873,1965,534,712
3922,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1662,1741,585,768
3923,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1387,1621,717,964
3924,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1102,1194,656,814
3925,T0002_XM_20120805120223_01jpg,3648,2736,Maize,947,1039,623,758
3926,T0002_XM_20120805120223_01jpg,3648,2736,Maize,991,1072,896,1094
3927,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1153,1240,916,1125
3928,T0002_XM_20120805120223_01jpg,3648,2736,Maize,879,980,962,1097
3929,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1817,2034,1328,1481
3930,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1586,1726,1295,1524
3931,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1438,1510,1303,1506
3932,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1311,1387,1313,1534
3933,T0002_XM_20120805120223_01jpg,3648,2736,Maize,459,614,1832,2020
3934,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1057,1199,1885,2132
3935,T0002_XM_20120805120223_01jpg,3648,2736,Maize,286,416,2503,2631
3936,T0002_XM_20120805120223_01jpg,3648,2736,Maize,0,222,2544,2727
3937,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1866,1988,1990,2129
3938,T0002_XM_20120805120223_01jpg,3648,2736,Maize,1815,1929,2430,2593
3939,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3418,3594,2104,2262
3940,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3070,3184,2389,2481
3941,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2617,2787,2290,2486
3942,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2484,2584,2168,2315
3943,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2981,3166,1804,2030
3944,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2329,2495,1908,2127
3945,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2103,2217,2389,2557
3946,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2210,2347,511,692
3947,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2401,2497,483,636
3948,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2584,2678,473,631
3949,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2889,3026,417,603
3950,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2057,2215,71,181
3951,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2373,2451,160,300
3952,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2805,2963,31,275
3953,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3009,3171,260,417
3954,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3202,3497,76,237
3955,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3329,3472,310,443
3956,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3161,3337,488,654
3957,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3286,3428,768,941
3958,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3126,3276,682,852
3959,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3253,3362,1053,1193
3960,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2655,2787,870,992
3961,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2383,2556,829,987
3962,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2296,2380,804,969
3963,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2136,2238,1280,1527
3964,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2268,2403,1150,1409
3965,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2449,2540,1338,1532
3966,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2576,2775,1272,1455
3967,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2813,2886,1130,1369
3968,T0002_XM_20120805120223_01jpg,3648,2736,Maize,2958,3126,1336,1532
3969,T0002_XM_20120805120223_01jpg,3648,2736,Maize,3187,3339,1272,1483
3970,T0002_XM_20120805130223_01jpg,3648,2736,Maize,0,76,328,483
3971,T0002_XM_20120805130223_01jpg,3648,2736,Maize,68,197,218,360
3972,T0002_XM_20120805130223_01jpg,3648,2736,Maize,267,406,145,303
3973,T0002_XM_20120805130223_01jpg,3648,2736,Maize,374,500,16,89
3974,T0002_XM_20120805130223_01jpg,3648,2736,Maize,474,543,333,486
3975,T0002_XM_20120805130223_01jpg,3648,2736,Maize,323,444,572,833
3976,T0002_XM_20120805130223_01jpg,3648,2736,Maize,170,267,704,811
3977,T0002_XM_20120805130223_01jpg,3648,2736,Maize,0,98,811,875
3978,T0002_XM_20120805130223_01jpg,3648,2736,Maize,476,632,650,811
3979,T0002_XM_20120805130223_01jpg,3648,2736,Maize,796,876,150,263
3980,T0002_XM_20120805130223_01jpg,3648,2736,Maize,909,1027,38,231
3981,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1051,1180,228,406
3982,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1234,1336,21,124
3983,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1357,1467,167,298
3984,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1529,1623,121,314
3985,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1698,1827,70,201
3986,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1679,1744,271,457
3987,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1878,1967,623,771
3988,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1663,1779,618,811
3989,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1529,1593,725,983
3990,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1387,1494,690,927
3991,T0002_XM_20120805130223_01jpg,3648,2736,Maize,1121,1260,645,859
3992,T0002_XM_20120805130223_01jpg,3648,2736,Maize,949,1083,655,814
3993,T0002_XM_20120805130223_01jpg,3648,2736,Maize,731,841,682,816
